VisitID,PropertyID,ClientID,AgentID,VisitDate
2627,611,1202,10,2024-12-30
2628,383,955,30,2025-01-24
2629,888,386,24,2025-03-20
2630,960,556,35,2025-04-20
2631,215,723,35,2024-11-30
2632,228,1228,25,2025-05-10
2633,853,1286,78,2025-01-23
2634,652,285,15,2024-09-14
2635,895,875,2,2025-01-15
2636,824,1095,81,2024-06-11
2637,196,273,26,2024-12-18
2638,679,1035,70,2025-02-11
2639,645,675,60,2024-09-14
2640,408,1202,20,2025-04-30
2641,852,610,67,2025-03-23
2642,647,936,70,2024-05-11
2643,68,417,30,2024-10-22
2644,253,1405,59,2024-08-12
2645,868,1180,11,2024-12-24
2646,462,658,49,2025-02-23
2647,960,1019,72,2025-02-16
2648,101,435,68,2024-08-07
2649,598,111,18,2025-01-09
2650,39,301,94,2024-05-16
2651,491,906,92,2025-03-22
2652,785,554,83,2024-06-28
2653,748,1332,61,2025-03-10
2654,15,1448,51,2024-12-17
2655,318,1122,32,2024-05-31
2656,214,605,53,2025-04-14
2657,9,453,25,2024-12-08
2658,469,985,2,2025-02-07
2659,782,407,70,2024-06-27
2660,717,451,97,2025-02-26
2661,841,1023,8,2024-07-16
2662,318,1265,56,2025-02-18
2663,573,939,69,2024-07-06
2664,808,1059,20,2024-12-05
2665,712,405,72,2024-12-04
2666,758,1294,54,2024-12-26
2667,418,1343,89,2024-12-15
2668,741,1412,68,2024-07-06
2669,789,932,48,2025-04-27
2670,502,355,13,2025-03-23
2671,712,1128,36,2025-04-01
2672,844,1483,44,2024-09-11
2673,642,81,58,2025-04-16
2674,839,324,63,2024-06-30
2675,260,1268,87,2025-05-02
2676,486,13,68,2024-06-02
2677,581,361,6,2025-03-08
2678,935,837,37,2024-11-02
2679,652,1144,7,2024-09-18
2680,220,83,94,2024-06-16
2681,78,332,92,2024-06-09
2682,587,914,97,2025-03-10
2683,759,792,18,2024-10-17
2684,441,4,77,2025-03-24
2685,943,535,56,2024-12-11
2686,278,951,67,2024-10-06
2687,714,750,23,2025-01-07
2688,356,412,25,2024-08-09
2689,35,1323,93,2024-06-25
2690,994,1391,22,2024-11-10
2691,670,160,88,2025-04-13
2692,351,353,93,2025-03-11
2693,905,459,27,2024-05-29
2694,48,819,4,2024-05-31
2695,532,716,59,2024-06-07
2696,899,703,63,2024-08-08
2697,159,283,51,2024-06-20
2698,371,943,84,2025-03-20
2699,1000,1284,53,2025-05-11
2700,9,221,13,2024-10-03
2701,614,335,15,2024-12-05
2702,502,826,21,2024-07-06
2703,728,361,1,2024-07-23
2704,281,82,62,2025-04-17
2705,253,1012,57,2024-08-25
2706,573,465,66,2024-07-13
2707,463,577,63,2025-05-02
2708,145,985,30,2024-07-17
2709,114,664,5,2024-09-07
2710,681,1295,29,2024-07-06
2711,952,763,23,2024-08-02
2712,512,1475,32,2024-08-21
2713,258,621,60,2025-02-16
2714,607,645,92,2024-10-29
2715,823,1313,5,2024-09-08
2716,1,1250,2,2024-11-28
2717,949,845,96,2024-12-18
2718,188,1392,21,2024-09-27
2719,848,583,9,2025-02-02
2720,984,544,71,2025-03-20
2721,625,993,20,2025-01-15
2722,878,415,70,2024-09-03
2723,972,534,97,2024-11-05
2724,547,241,49,2024-12-07
2725,234,11,35,2024-05-22
2726,821,1277,11,2024-12-28
2727,853,656,96,2024-11-14
2728,234,756,56,2024-09-03
2729,508,840,72,2024-10-15
2730,494,981,97,2025-03-05
2731,386,683,50,2024-09-08
2732,653,797,90,2025-02-22
2733,892,1398,42,2024-10-06
2734,93,743,28,2024-09-22
2735,537,1446,70,2025-02-25
2736,85,741,21,2025-01-26
2737,354,71,80,2025-02-19
2738,825,1102,5,2025-04-30
2739,745,1394,63,2024-10-03
2740,463,49,46,2024-07-09
2741,639,923,53,2024-12-05
2742,704,472,38,2024-08-16
2743,822,1269,89,2024-05-30
2744,206,690,5,2025-02-18
2745,616,623,99,2024-09-21
2746,143,190,25,2024-06-23
2747,409,1386,98,2024-06-20
2748,893,623,37,2024-11-29
2749,568,920,40,2025-04-09
2750,625,1118,8,2025-02-23
2751,752,740,46,2025-01-09
2752,32,553,98,2025-04-26
2753,378,114,41,2024-12-24
2754,436,647,88,2025-01-23
2755,127,1000,81,2024-12-25
2756,256,1002,68,2025-01-28
2757,28,510,96,2025-05-07
2758,42,819,38,2024-10-20
2759,223,277,14,2024-11-11
2760,361,221,42,2024-12-01
2761,478,570,49,2025-02-05
2762,838,261,49,2024-10-02
2763,536,439,84,2024-09-18
2764,283,1085,76,2024-12-15
2765,93,5,33,2024-07-03
2766,844,1003,43,2024-08-25
2767,336,927,72,2025-01-18
2768,898,787,82,2024-10-25
2769,190,295,38,2024-06-10
2770,115,1059,80,2025-02-19
2771,487,654,50,2024-07-23
2772,21,1171,2,2024-12-03
2773,821,1284,94,2025-03-11
2774,868,695,18,2024-10-11
2775,981,1002,27,2024-12-17
2776,483,543,86,2025-04-06
2777,652,1394,77,2025-02-19
2778,219,1026,82,2025-03-24
2779,883,1442,75,2025-02-19
2780,868,891,36,2024-07-29
2781,547,332,80,2024-07-01
2782,194,1114,90,2024-06-10
2783,366,474,75,2024-05-20
2784,410,366,94,2025-01-21
2785,290,969,20,2025-01-03
2786,602,276,84,2024-07-30
2787,395,216,97,2024-12-14
2788,638,75,69,2025-01-14
2789,664,704,40,2024-12-15
2790,812,903,43,2024-10-12
2791,741,426,52,2025-02-17
2792,250,657,27,2024-05-11
2793,890,757,72,2024-11-08
2794,677,269,90,2024-11-24
2795,651,925,71,2024-08-28
2796,537,444,74,2025-02-01
2797,451,660,88,2024-11-01
2798,706,738,29,2025-03-05
2799,559,224,89,2025-05-11
2800,927,55,97,2024-12-02
2801,415,766,18,2025-03-05
2802,592,575,19,2025-03-12
2803,104,405,71,2025-03-11
2804,436,347,97,2024-10-07
2805,179,112,22,2025-03-31
2806,267,999,18,2024-07-06
2807,574,1033,12,2024-09-20
2808,256,870,66,2024-10-20
2809,338,161,53,2024-05-23
2810,987,1455,97,2024-06-20
2811,246,901,80,2024-09-10
2812,604,885,56,2024-05-25
2813,879,165,51,2025-05-06
2814,219,897,85,2025-01-27
2815,754,1042,45,2025-01-09
2816,758,666,45,2024-07-07
2817,680,101,14,2024-08-08
2818,241,262,22,2024-10-23
2819,31,1080,61,2025-03-15
2820,353,437,58,2025-05-07
2821,730,964,55,2024-07-12
2822,103,773,65,2025-02-22
2823,137,1476,41,2024-12-06
2824,233,1125,81,2025-02-04
2825,996,1461,89,2024-07-26
2826,19,389,16,2024-12-31
2827,810,1244,30,2024-06-16
2828,961,1396,86,2024-07-13
2829,26,691,86,2024-06-25
2830,538,647,100,2025-04-14
2831,202,270,54,2024-06-16
2832,163,785,35,2025-01-17
2833,301,514,13,2024-11-29
2834,114,574,17,2024-06-25
2835,807,7,33,2025-02-08
2836,90,297,67,2025-01-26
2837,184,1223,16,2024-05-28
2838,9,259,22,2025-04-25
2839,566,275,32,2024-10-02
2840,60,1307,17,2024-06-23
2841,196,33,81,2024-09-25
2842,62,1491,71,2024-06-25
2843,704,320,75,2025-05-02
2844,480,1100,93,2024-08-03
2845,466,1183,49,2024-06-16
2846,635,1377,43,2024-09-15
2847,643,809,78,2024-11-26
2848,303,954,17,2025-01-08
2849,318,22,35,2025-03-29
2850,999,973,90,2024-08-08
2851,173,352,85,2025-04-28
2852,121,11,45,2025-03-02
2853,613,1413,84,2025-03-08
2854,280,106,29,2024-07-22
2855,65,1029,50,2024-12-18
2856,429,435,27,2024-10-19
2857,349,870,87,2025-01-14
2858,485,965,62,2024-09-22
2859,316,607,68,2025-01-05
2860,898,842,77,2025-01-04
2861,304,758,74,2024-08-27
2862,692,1499,77,2024-12-17
2863,53,1085,7,2024-11-01
2864,622,425,45,2024-12-15
2865,839,232,46,2025-03-12
2866,442,216,78,2024-11-28
2867,479,942,21,2024-08-18
2868,78,998,41,2025-04-28
2869,558,278,2,2024-12-13
2870,97,386,35,2024-12-22
2871,802,587,7,2024-05-20
2872,989,115,16,2024-11-23
2873,930,1203,60,2025-05-01
2874,341,400,39,2025-02-06
2875,442,54,55,2024-05-28
2876,6,761,15,2024-12-25
2877,611,911,8,2025-04-15
2878,336,494,14,2025-03-15
2879,857,1239,62,2024-06-06
2880,649,215,39,2024-12-12
2881,713,940,87,2024-10-12
2882,823,296,6,2024-05-27
2883,353,1447,5,2025-02-13
2884,777,1272,11,2024-06-23
2885,76,1276,15,2025-04-15
2886,990,1342,50,2025-03-29
2887,433,34,7,2024-09-05
2888,86,711,21,2024-07-19
2889,582,460,90,2025-04-11
2890,273,471,94,2024-05-19
2891,697,566,57,2025-02-09
2892,54,655,92,2024-08-08
2893,422,433,17,2024-07-04
2894,506,1031,12,2024-05-27
2895,492,1395,36,2024-06-04
2896,680,1472,18,2025-03-23
2897,899,1449,18,2025-03-26
2898,246,1305,77,2025-04-10
2899,775,1288,31,2025-04-20
2900,73,1405,30,2025-02-08
2901,9,908,55,2024-06-01
2902,107,1140,72,2025-04-20
2903,205,594,99,2024-11-25
2904,375,1025,76,2024-06-11
2905,910,955,65,2024-11-08
2906,551,115,10,2024-08-03
2907,18,450,3,2024-06-30
2908,919,406,82,2024-07-22
2909,303,291,82,2024-10-26
2910,784,166,19,2025-02-10
2911,66,1002,83,2024-07-14
2912,362,874,29,2025-03-12
2913,250,486,87,2024-09-13
2914,930,1440,10,2024-07-18
2915,596,1408,23,2024-09-23
2916,107,867,14,2024-12-31
2917,438,1375,96,2024-05-31
2918,954,357,41,2024-11-03
2919,349,1194,30,2024-12-29
2920,14,1047,18,2024-06-21
2921,592,1449,31,2025-02-03
2922,25,765,38,2025-02-28
2923,954,17,39,2024-06-05
2924,353,1276,33,2024-11-30
2925,375,669,35,2024-07-07
2926,222,1408,61,2024-09-12
2927,668,489,58,2024-12-17
2928,85,1491,61,2025-03-29
2929,568,1375,73,2024-08-26
2930,714,807,9,2024-05-24
2931,17,1243,55,2024-09-15
2932,663,460,78,2024-05-25
2933,282,1205,99,2024-09-02
2934,659,1213,48,2024-09-13
2935,207,884,94,2025-01-08
2936,716,98,24,2024-11-17
2937,451,1044,16,2024-08-20
2938,908,390,57,2025-01-16
2939,981,967,91,2024-05-19
2940,997,1119,64,2024-11-18
2941,330,69,24,2024-06-05
2942,875,490,18,2024-08-11
2943,779,625,42,2024-05-17
2944,809,1026,87,2025-02-14
2945,216,1224,98,2024-06-27
2946,572,446,84,2024-05-29
2947,380,535,20,2024-06-03
2948,844,917,6,2024-12-24
2949,702,311,59,2024-06-28
2950,796,142,68,2024-07-10
2951,714,713,84,2024-07-18
2952,459,224,57,2024-06-26
2953,130,1162,6,2024-12-14
2954,235,307,12,2025-04-30
2955,537,762,83,2024-06-20
2956,728,1135,15,2025-01-17
2957,721,877,88,2025-01-09
2958,739,987,4,2025-01-27
2959,742,433,52,2025-03-03
2960,253,990,33,2024-10-13
2961,24,73,59,2024-05-27
2962,963,1171,46,2025-03-22
2963,130,105,67,2024-10-26
2964,390,1361,73,2025-02-22
2965,808,879,64,2024-06-16
2966,387,969,96,2024-10-22
2967,385,1388,30,2024-10-15
2968,270,1416,21,2024-06-16
2969,662,21,77,2024-06-30
2970,711,386,79,2024-11-26
2971,391,1355,53,2024-07-09
2972,605,1291,14,2024-11-22
2973,770,511,18,2024-06-25
2974,835,132,51,2024-08-08
2975,164,589,67,2025-02-18
2976,29,612,58,2024-06-07
2977,695,1395,33,2024-08-16
2978,484,1409,12,2024-10-07
2979,516,1104,36,2024-05-20
2980,474,540,93,2024-12-28
2981,332,320,63,2025-01-27
2982,909,1377,24,2024-05-12
2983,841,1173,68,2024-12-05
2984,916,803,80,2024-10-11
2985,447,490,39,2024-07-29
2986,651,1268,56,2024-05-13
2987,925,985,47,2024-08-15
2988,4,1450,87,2024-07-21
2989,1,8,45,2024-06-12
2990,206,53,89,2025-03-15
2991,588,1340,66,2025-02-07
2992,539,1192,31,2024-09-21
2993,826,673,12,2024-08-14
2994,153,657,26,2025-01-30
2995,430,349,37,2025-02-09
2996,678,1175,68,2025-03-04
2997,208,766,43,2025-03-31
2998,670,736,68,2024-10-22
2999,737,926,74,2025-01-14
3000,926,182,31,2025-03-27
3001,549,980,11,2024-09-15
3002,717,657,20,2025-01-06
3003,148,533,64,2025-01-14
3004,545,1170,51,2024-12-05
3005,627,17,36,2024-11-18
3006,50,27,6,2024-11-19
3007,625,434,91,2025-04-27
3008,307,827,51,2025-04-14
3009,831,12,93,2025-02-22
3010,771,1263,8,2024-08-20
3011,795,1416,52,2024-06-23
3012,551,1448,32,2025-02-24
3013,871,1110,32,2025-01-27
3014,361,1340,90,2024-09-25
3015,512,202,56,2024-10-08
3016,583,526,77,2025-02-03
3017,166,781,71,2025-03-22
3018,510,722,40,2024-09-07
3019,988,71,29,2024-09-08
3020,54,1326,26,2025-02-23
3021,391,243,11,2024-10-18
3022,924,993,6,2024-10-18
3023,571,8,90,2024-10-07
3024,903,395,81,2024-09-26
3025,323,1290,3,2024-10-22
3026,802,953,57,2024-08-16
3027,222,485,8,2024-10-22
3028,72,899,1,2025-03-15
3029,414,503,99,2025-01-15
3030,64,1222,41,2025-05-03
3031,980,191,51,2025-01-29
3032,737,472,36,2024-05-19
3033,668,378,17,2025-01-29
3034,423,1399,6,2024-12-23
3035,505,198,23,2024-06-17
3036,881,1295,52,2024-06-20
3037,10,108,97,2024-12-14
3038,432,851,59,2024-07-31
3039,509,187,2,2024-05-25
3040,255,788,12,2024-09-25
3041,34,362,24,2024-07-02
3042,912,218,16,2024-07-07
3043,23,1033,83,2024-05-12
3044,852,1379,53,2024-11-15
3045,215,474,22,2024-11-10
3046,999,394,40,2024-06-23
3047,812,832,7,2024-08-21
3048,969,397,18,2025-03-07
3049,341,1313,47,2024-09-21
3050,844,1334,42,2025-01-23
3051,457,1072,26,2024-11-13
3052,545,86,42,2024-05-18
3053,355,252,38,2024-05-29
3054,8,398,67,2024-11-29
3055,693,1034,30,2025-02-01
3056,489,1226,100,2024-09-15
3057,5,329,63,2024-07-01
3058,861,1434,43,2024-11-19
3059,520,1467,17,2024-09-24
3060,452,1224,35,2024-11-04
3061,50,981,21,2024-10-16
3062,962,752,46,2024-12-08
3063,911,1455,61,2025-01-09
3064,792,66,30,2025-03-07
3065,419,671,44,2025-01-29
3066,392,689,17,2025-03-05
3067,194,714,74,2025-04-14
3068,721,31,23,2024-06-20
3069,910,1067,66,2024-11-27
3070,728,553,39,2025-01-28
3071,982,1048,44,2024-12-18
3072,663,930,44,2024-09-05
3073,536,805,5,2024-07-29
3074,676,1137,74,2024-12-26
3075,216,296,15,2024-12-12
3076,389,239,1,2025-03-29
3077,841,687,29,2024-11-21
3078,177,1303,65,2025-01-31
3079,284,1187,26,2024-12-20
3080,168,366,57,2024-10-03
3081,380,260,87,2025-04-17
3082,476,1195,26,2024-07-28
3083,281,773,41,2024-12-15
3084,968,1039,84,2024-08-06
3085,968,870,91,2025-03-29
3086,602,1071,47,2025-05-01
3087,404,403,66,2024-08-31
3088,824,220,30,2025-04-17
3089,96,1393,42,2025-01-07
3090,41,1,69,2024-05-16
3091,623,660,56,2024-08-07
3092,915,312,15,2024-06-13
3093,619,732,3,2025-03-09
3094,997,1361,18,2024-10-09
3095,418,666,20,2024-09-03
3096,609,218,35,2024-07-23
3097,724,78,26,2024-12-28
3098,637,1190,39,2025-04-05
3099,222,1274,5,2024-10-21
3100,440,779,27,2025-03-29
3101,884,1104,15,2024-11-26
3102,623,406,21,2024-10-19
3103,385,54,45,2025-04-02
3104,809,1364,4,2024-08-09
3105,532,1283,41,2024-09-30
3106,984,1052,4,2024-07-16
3107,491,916,94,2025-04-28
3108,74,1338,41,2024-11-17
3109,624,1068,84,2024-09-16
3110,435,903,37,2024-05-14
3111,835,471,74,2025-03-19
3112,81,1050,53,2024-10-28
3113,251,449,71,2024-08-04
3114,724,300,71,2025-04-27
3115,598,983,5,2024-08-22
3116,242,924,2,2024-12-02
3117,708,1250,22,2024-08-19
3118,582,773,94,2024-12-04
3119,197,408,92,2024-09-03
3120,901,602,20,2025-01-04
3121,760,1105,82,2024-09-07
3122,650,204,89,2024-06-14
3123,465,500,37,2024-09-21
3124,519,437,9,2024-07-12
3125,439,715,95,2025-01-03
3126,351,301,34,2025-04-08
3127,730,1033,23,2024-11-10
3128,6,1244,38,2024-08-23
3129,239,372,95,2024-05-31
3130,828,1414,80,2024-10-29
3131,939,1097,10,2024-08-02
3132,562,1293,34,2025-03-28
3133,153,107,30,2024-10-05
3134,596,365,30,2025-02-27
3135,965,1158,30,2025-04-16
3136,899,266,63,2025-02-21
3137,199,364,67,2025-01-09
3138,203,202,90,2024-10-16
3139,37,10,3,2024-12-18
3140,851,55,95,2025-04-15
3141,415,946,93,2025-01-05
3142,747,1316,78,2025-03-11
3143,872,1279,98,2024-10-09
3144,689,112,81,2025-01-15
3145,377,328,49,2024-10-10
3146,567,32,12,2025-03-10
3147,1000,1284,41,2024-07-25
3148,721,1,9,2025-02-08
3149,883,364,64,2024-11-04
3150,246,1079,31,2024-11-30
3151,447,877,10,2025-04-25
3152,525,449,25,2024-06-18
3153,415,626,85,2025-01-05
3154,171,675,37,2024-12-12
3155,292,1307,91,2025-04-12
3156,223,173,92,2024-11-09
3157,606,1103,16,2024-10-24
3158,403,225,96,2024-06-20
3159,383,1120,38,2025-02-23
3160,471,1499,21,2024-06-14
3161,424,468,21,2025-02-16
3162,609,1317,39,2024-07-17
3163,821,339,28,2024-12-31
3164,418,408,61,2024-10-10
3165,611,1118,17,2025-04-25
3166,869,514,97,2024-08-02
3167,837,889,54,2024-12-02
3168,821,119,53,2024-06-28
3169,396,1398,28,2024-06-24
3170,760,94,84,2024-11-26
3171,740,1411,44,2024-08-05
3172,245,541,85,2024-06-09
3173,618,654,96,2025-03-19
3174,969,502,49,2024-07-30
3175,236,425,34,2024-10-13
3176,340,307,43,2025-04-06
3177,89,946,14,2024-08-13
3178,667,227,22,2024-08-19
3179,834,605,59,2024-07-30
3180,247,1418,54,2024-08-16
3181,855,1352,14,2025-03-07
3182,65,784,82,2025-04-09
3183,202,1152,85,2025-03-14
3184,527,1019,43,2025-05-05
3185,334,359,69,2025-04-30
3186,795,1198,94,2025-03-12
3187,1,1455,6,2024-09-06
3188,427,906,12,2024-09-04
3189,371,1214,21,2024-06-03
3190,630,576,16,2024-10-19
3191,726,159,3,2025-01-19
3192,150,735,55,2025-01-31
3193,482,1291,17,2025-01-22
3194,327,771,44,2024-08-20
3195,308,245,44,2025-03-14
3196,977,654,51,2024-06-15
3197,324,1270,84,2024-09-23
3198,863,1003,88,2024-12-06
3199,17,717,100,2024-08-26
3200,548,1295,17,2024-12-16
3201,126,1018,21,2024-12-11
3202,298,315,83,2024-05-31
3203,225,817,24,2025-03-10
3204,916,1027,24,2025-04-11
3205,891,14,26,2024-12-14
3206,124,1063,80,2025-02-20
3207,936,25,45,2025-01-21
3208,960,331,81,2024-07-29
3209,233,537,73,2024-06-04
3210,171,853,3,2025-01-27
3211,995,825,63,2025-04-27
3212,659,922,1,2024-11-17
3213,373,1213,14,2025-03-12
3214,406,144,34,2024-06-26
3215,300,202,53,2024-06-14
3216,114,336,76,2024-07-18
3217,633,688,94,2024-08-02
3218,716,1062,43,2025-05-09
3219,668,1255,2,2024-06-18
3220,277,995,40,2025-02-06
3221,314,695,72,2024-11-16
3222,126,579,73,2024-10-01
3223,357,1451,72,2025-02-02
3224,125,1153,88,2025-02-03
3225,250,595,37,2025-04-19
3226,631,639,94,2025-04-01
3227,571,1417,97,2024-11-30
3228,298,46,22,2024-12-21
3229,308,1157,28,2024-09-20
3230,454,1309,11,2024-08-10
3231,790,474,23,2024-06-13
3232,369,680,53,2024-06-24
3233,995,1175,23,2025-04-16
3234,352,951,29,2024-07-22
3235,450,53,72,2024-12-25
3236,576,668,14,2025-03-19
3237,699,267,66,2024-09-18
3238,425,883,15,2024-10-09
3239,15,1479,66,2024-06-27
3240,90,866,51,2024-12-14
3241,815,281,2,2025-05-06
3242,56,45,36,2024-09-15
3243,338,1296,27,2025-01-19
3244,301,523,35,2024-08-19
3245,471,339,95,2024-12-27
3246,322,615,30,2025-03-29
3247,950,602,51,2024-05-20
3248,446,773,96,2024-07-24
3249,275,328,24,2025-04-15
3250,210,269,77,2024-08-20
3251,864,248,33,2024-10-03
3252,306,520,48,2025-03-02
3253,937,1125,35,2024-09-25
3254,388,1075,43,2024-10-10
3255,114,1179,97,2025-03-01
3256,928,1064,84,2024-07-12
3257,281,393,46,2025-02-01
3258,829,114,95,2024-06-10
3259,216,556,7,2024-11-19
3260,868,699,89,2025-03-18
3261,499,1474,17,2024-06-09
3262,317,184,67,2024-08-16
3263,817,1082,16,2024-08-07
3264,198,1466,41,2025-04-29
3265,799,49,49,2024-10-06
3266,434,499,48,2025-04-12
3267,42,87,30,2024-12-03
3268,994,1374,94,2025-01-09
3269,208,823,4,2024-10-20
3270,196,602,50,2024-06-21
3271,968,1206,99,2024-08-01
3272,748,370,91,2024-09-09
3273,96,1060,38,2024-05-15
3274,879,202,70,2025-01-29
3275,266,463,91,2025-01-19
3276,844,1262,29,2025-01-19
3277,404,1133,85,2024-06-26
3278,280,89,30,2025-04-08
3279,88,967,15,2024-09-09
3280,717,524,41,2024-07-19
3281,835,118,92,2024-12-14
3282,350,1438,75,2025-03-06
3283,91,1187,76,2025-03-11
3284,19,248,93,2025-03-16
3285,380,94,6,2024-10-06
3286,951,1155,38,2025-01-04
3287,641,499,35,2025-02-18
3288,337,1370,8,2024-05-23
3289,190,1435,89,2024-11-06
3290,875,307,28,2025-03-27
3291,971,855,24,2024-09-24
3292,293,1152,34,2024-12-05
3293,98,1369,10,2024-11-23
3294,817,1156,90,2024-11-29
3295,180,796,63,2024-10-04
3296,958,327,15,2024-12-22
3297,810,907,63,2025-02-07
3298,828,391,20,2024-05-11
3299,453,1100,22,2024-12-05
3300,362,621,70,2025-04-01
3301,884,348,98,2025-04-20
3302,965,422,71,2024-11-07
3303,350,1476,10,2024-08-20
3304,374,742,79,2025-03-17
3305,623,146,33,2025-01-12
3306,895,698,62,2024-09-07
3307,216,430,11,2025-01-25
3308,211,1301,57,2024-06-20
3309,936,42,28,2024-06-20
3310,895,1449,62,2024-10-06
3311,664,1001,65,2024-10-18
3312,754,408,74,2024-07-06
3313,151,483,32,2024-06-27
3314,822,293,92,2025-03-07
3315,792,608,12,2024-07-05
3316,705,914,37,2025-02-08
3317,105,548,40,2024-11-24
3318,8,160,1,2024-10-20
3319,360,638,40,2025-03-03
3320,189,1481,35,2024-09-27
3321,701,1371,48,2025-02-28
3322,685,921,13,2025-04-15
3323,638,732,31,2025-02-16
3324,614,296,5,2024-08-23
3325,615,138,25,2024-07-18
3326,796,249,72,2024-12-19
3327,788,742,6,2024-09-04
3328,159,31,100,2024-09-21
3329,885,966,95,2025-01-29
3330,688,450,25,2025-05-11
3331,771,973,28,2025-04-11
3332,144,67,26,2024-07-10
3333,857,171,63,2025-04-28
3334,642,1017,39,2024-11-01
3335,976,1231,35,2025-04-18
3336,398,157,6,2024-08-13
3337,608,1245,35,2024-06-26
3338,442,446,32,2024-12-04
3339,343,1300,52,2025-01-21
3340,267,1303,69,2024-05-12
3341,63,1442,65,2024-07-15
3342,126,542,93,2025-02-03
3343,982,550,95,2024-10-26
3344,813,1158,53,2025-03-24
3345,71,830,64,2024-11-19
3346,30,93,39,2024-12-18
3347,110,740,95,2025-03-11
3348,913,860,53,2025-03-17
3349,133,708,92,2025-02-25
3350,905,1272,77,2024-07-26
3351,232,28,94,2024-10-06
3352,404,1217,98,2025-03-07
3353,762,611,11,2025-01-11
3354,916,854,21,2024-09-04
3355,402,800,67,2024-09-06
3356,664,397,32,2024-11-05
3357,486,539,97,2024-11-01
3358,698,830,80,2024-05-24
3359,94,733,53,2024-11-19
3360,423,1401,29,2024-05-26
3361,655,1427,46,2024-07-13
3362,460,266,35,2024-07-24
3363,99,398,41,2025-01-04
3364,924,33,61,2025-03-22
3365,294,544,29,2025-02-18
3366,72,684,92,2024-09-13
3367,244,878,73,2024-08-31
3368,279,671,77,2025-02-27
3369,109,446,24,2024-08-20
3370,49,916,15,2024-12-20
3371,238,881,75,2025-01-20
3372,817,307,77,2024-12-31
3373,299,541,71,2025-01-28
3374,43,835,48,2024-09-06
3375,629,162,66,2024-12-09
3376,435,1304,96,2024-06-10
3377,876,466,22,2024-10-16
3378,668,1238,100,2025-01-17
3379,452,1040,86,2025-02-24
3380,316,97,85,2025-04-08
3381,713,608,79,2024-07-11
3382,11,1037,73,2024-10-05
3383,714,428,9,2024-06-10
3384,5,585,93,2025-03-10
3385,334,1130,3,2025-03-16
3386,557,60,72,2025-03-09
3387,909,769,26,2024-06-22
3388,893,722,52,2025-01-04
3389,118,1422,99,2025-01-12
3390,248,225,99,2025-05-03
3391,718,1388,33,2024-07-21
3392,185,1334,19,2024-09-18
3393,309,168,24,2024-07-27
3394,155,131,80,2025-05-03
3395,709,1175,80,2024-06-09
3396,139,1484,59,2024-12-29
3397,173,808,88,2025-04-12
3398,546,456,57,2024-06-11
3399,452,847,26,2025-01-16
3400,51,521,39,2024-12-18
3401,592,107,35,2025-03-31
3402,881,334,52,2025-03-12
3403,134,1071,35,2025-03-08
3404,460,922,72,2024-09-14
3405,798,612,87,2024-09-25
3406,991,22,97,2024-11-18
3407,790,1132,33,2025-01-23
3408,508,1208,70,2024-11-16
3409,27,51,16,2025-01-22
3410,809,554,59,2025-01-05
3411,616,1115,23,2025-05-09
3412,217,931,92,2025-04-23
3413,475,1269,74,2024-07-25
3414,151,1171,2,2024-07-03
3415,527,582,96,2025-04-19
3416,7,1006,38,2024-08-19
3417,465,563,20,2025-03-12
3418,234,1290,3,2025-04-16
3419,826,1489,2,2024-07-12
3420,542,17,2,2024-06-27
3421,24,1115,41,2024-10-25
3422,259,1031,42,2024-10-16
3423,113,344,47,2024-06-01
3424,141,292,7,2024-08-22
3425,305,367,30,2024-09-01
3426,668,1321,39,2024-08-17
3427,176,1465,35,2025-05-10
3428,315,7,35,2024-09-17
3429,333,75,79,2024-05-11
3430,410,857,67,2025-04-02
3431,16,502,45,2024-08-18
3432,626,478,17,2024-10-20
3433,58,1469,100,2024-11-22
3434,352,1285,20,2024-09-16
3435,113,1167,2,2024-06-03
3436,846,737,35,2024-09-06
3437,282,596,29,2024-09-02
3438,609,1477,36,2025-01-23
3439,358,323,40,2025-01-23
3440,392,42,67,2024-10-30
3441,371,176,90,2025-03-07
3442,660,483,59,2025-03-14
3443,998,1217,84,2025-05-06
3444,182,189,38,2025-04-30
3445,608,722,69,2025-01-08
3446,142,1369,10,2024-11-09
3447,988,472,80,2025-04-16
3448,388,471,90,2024-07-17
3449,208,1119,74,2024-11-30
3450,858,690,96,2024-08-25
3451,653,329,41,2025-01-24
3452,937,576,58,2025-04-22
3453,467,733,61,2025-01-01
3454,140,717,75,2024-09-02
3455,426,926,66,2024-08-03
3456,100,582,65,2024-09-22
3457,664,650,15,2024-07-11
3458,648,504,50,2025-04-23
3459,176,426,4,2024-09-25
3460,439,1081,38,2024-05-14
3461,274,1491,83,2024-08-07
3462,709,1331,5,2025-05-08
3463,644,688,56,2025-01-19
3464,615,905,42,2024-08-19
3465,446,878,1,2024-06-13
3466,426,192,82,2024-07-14
3467,836,1152,57,2024-12-02
3468,469,870,8,2025-04-21
3469,953,562,18,2024-07-06
3470,478,1389,64,2024-09-03
3471,959,1332,68,2024-08-24
3472,300,380,42,2024-08-28
3473,933,129,93,2024-07-20
3474,504,1288,91,2025-03-09
3475,76,35,50,2025-03-30
3476,150,580,82,2025-01-11
3477,2,105,10,2024-06-16
3478,142,1132,79,2025-02-16
3479,65,1112,21,2024-12-15
3480,517,227,99,2024-11-19
3481,885,679,35,2025-04-12
